OBJECTID,FEATURETYPE,DESCRIPTON,CLASS,FACILITY_NAME,FACILITY_OPERATIONALSTATUS,FACILITY_ADDRESS,ABS_SUBURB,FACILITY_STATE,ABS_POSTCODE,FACILITY_ATTRIBUTE_SOURCE,FACILITY_ATTRIBUTE_DATE,FACILITY_SOURCE,FACILITY_DATE,FACILITY_SPATIAL_CONFIDENCE,FACILITY_REVISED,COMMENT,FACILITY_LAT,FACILITY_LONG,VALIDATED,GNAF_BUILDING_NAME,GNAF_ADDRESS_DETAIL_PID,GNAF_FORMATTED_ADDRESS,GNAF_CONFIDENCE,GNAF_POSTCODE,GNAF_SUBURB,DISTANCE_TO_GNAF,GNAF_LAT,GNAF_LONG
4434,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,MYALL CREEK ROAD,OPERATIONAL,,WEST BUNGAWALBIN,NEW SOUTH WALES,2471,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-29.139920879,153.10321578,,,GANSW718072665,2500 MYALL CREEK ROAD,2,2471,WEST BUNGAWALBIN,82,-29.1399058,153.10237078
4435,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,MIDDLETON,OPERATIONAL,,WEST HOXTON,NEW SOUTH WALES,2171,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-33.923892821,150.82780477,,,GANSW711327260,1 TWENTY SEVENTH AVENUE,0,2171,WEST HOXTON,56,-33.92417344,150.82830174
4436,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",METRO FIRE FACILITY,HORNINGSEA PARK,OPERATIONAL,162 GREENWAY DRIVE,WEST HOXTON,NEW SOUTH WALES,2171,FIRE & RESCUE NSW,,FIRE & RESCUE NSW,,,,,-33.943696,150.836895,,,GANSW704971584,162 GREENWAY DRIVE,0,2171,HORNINGSEA PARK,11,-33.9436022,150.8369249
4437,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,KEMPSEY SHIRE,OPERATIONAL,,WEST KEMPSEY,NEW SOUTH WALES,2440,HTTP://SES.NSW.GOV.AU,,HTTP://SES.NSW.GOV.AU,,,,,-31.062581075,152.81405868,,,GANSW717964935,175-177 RIVER STREET,1,2440,WEST KEMPSEY,11,-31.06248356,152.81408783
4438,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",METRO FIRE FACILITY,KEMPSEY,OPERATIONAL,76-78 WEST,WEST KEMPSEY,NEW SOUTH WALES,2440,FIRE & RESCUE NSW,,FIRE & RESCUE NSW,,,,,-31.080997,152.828247,,,GANSW716707324,78 ELBOW STREET,0,2440,WEST KEMPSEY,23,-31.08118238,152.82835161
4439,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,KEMPSEY,OPERATIONAL,TOZER STREET,WEST KEMPSEY,NEW SOUTH WALES,2440,AMBULANCE SERVICE OF NSW,,AMBULANCE SERVICE OF NSW,,,,,-31.068016,152.821852,,,GANSW719808956,140 TOZER STREET,0,2440,WEST KEMPSEY,7,-31.06807318,152.82181571
4440,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,KEMPSEY POLICE STATION,OPERATIONAL,5 ELBOW STREET,WEST KEMPSEY,NEW SOUTH WALES,2440,NSW POLICE FORCE,,NSW POLICE FORCE,,,,,-31.079176,152.831157,,,GANSW718407534,5 ELBOW STREET,0,2440,WEST KEMPSEY,18,-31.07902407,152.83110613
4441,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CAMERON PARK,OPERATIONAL,,WEST WALLSEND,NEW SOUTH WALES,2286,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-32.903659659,151.59338621,,,GANSW718283648,1 GEORGE BOOTH DRIVE,1,2286,WEST WALLSEND,188,-32.90507546,151.59448606
4442,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",METRO FIRE FACILITY,WEST WYALONG,OPERATIONAL,39 COURT STREET,WEST WYALONG,NEW SOUTH WALES,2671,FIRE & RESCUE NSW,,FIRE & RESCUE NSW,,,,,-33.924641,147.20352,,,GANSW715532914,39 COURT STREET,1,2671,WEST WYALONG,3,-33.92461639,147.20351073
4443,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,WEST WYALONG,OPERATIONAL,,WEST WYALONG,NEW SOUTH WALES,2671,HTTP://SES.NSW.GOV.AU,,HTTP://SES.NSW.GOV.AU,,,,,-33.93252,147.21292,,,GANSW717049851,123 RAILWAY ROAD,1,2671,WEST WYALONG,7,-33.93257803,147.21295563
4444,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,WEST WYALONG POLICE STATION,OPERATIONAL,34 CHURCH STREET,WEST WYALONG,NEW SOUTH WALES,2671,NSW POLICE FORCE,,NSW POLICE FORCE,,,,,-33.924262,147.204823,,,GANSW712788502,34 CHURCH STREET,0,2671,WEST WYALONG,179,-33.92587777,147.20481005
4445,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WEST WYALONG,OPERATIONAL,33 CHURCH STREET,WEST WYALONG,NEW SOUTH WALES,2671,AMBULANCE SERVICE OF NSW,,AMBULANCE SERVICE OF NSW,,,,,-33.924291,147.205295,,,GANSW712788499,33 CHURCH STREET,1,2671,WEST WYALONG,5,-33.92424903,147.2052862
4446,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WESTLEIGH,OPERATIONAL,,WESTLEIGH,NEW SOUTH WALES,2120,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-33.711557957,151.07370685,,,GANSW710955499,10 WARRIGAL DRIVE,0,2120,WESTLEIGH,407,-33.70875229,151.07654145
4447,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",METRO FIRE FACILITY,WESTON,OPERATIONAL,30 SWANSON STREET,WESTON,NEW SOUTH WALES,2326,FIRE & RESCUE NSW,,FIRE & RESCUE NSW,,,,,-32.811534001,151.460346,,,GANSW706273215,30 SWANSON STREET,1,2326,WESTON,10,-32.81162615,151.46032469
4448,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WHERROL FLAT,OPERATIONAL,,WHERROL FLAT,NEW SOUTH WALES,2429,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-31.774924785,152.23088813,,,GANSW717644302,1306 WHERROL FLAT ROAD,1,2429,WHERROL FLAT,3,-31.77491956,152.23091419
4449,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WHIPORIE,OPERATIONAL,,WHIPORIE,NEW SOUTH WALES,2469,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-29.283203603,152.98897547,,,GANSW718425858,5345 SUMMERLAND WAY,0,2469,WHIPORIE,15,-29.28307168,152.98895975
4450,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,WHITE CLIFFS,OPERATIONAL,,WHITE CLIFFS,NEW SOUTH WALES,2836,HTTP://SES.NSW.GOV.AU,,HTTP://SES.NSW.GOV.AU,,,,,-30.8514717,143.08819057,,,GANSW720814585,LOT 7 OPAL STREET,0,2836,WHITE CLIFFS,3,-30.85147595,143.08816159
4451,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WHITE CLIFFS,OPERATIONAL,,WHITE CLIFFS,NEW SOUTH WALES,2836,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-30.853365199,143.09298452,,,GANSW720815184,LOT 69 KERARO ROAD,0,2836,WHITE CLIFFS,24,-30.85357507,143.09303657
4452,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WHITTINGHAM,OPERATIONAL,,WHITTINGHAM,NEW SOUTH WALES,2330,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-32.608970813,151.19647987,,,GANSW720158006,64 RANGE ROAD,2,2330,WHITTINGHAM,14,-32.60899039,151.19633309
4453,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WHITTON,OPERATIONAL,,WHITTON,NEW SOUTH WALES,2705,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-34.516628681,146.18098659,,,GANSW718702534,4 STEPHENSON STREET,-1,2705,WHITTON,27,-34.51685762,146.18109718
4454,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,WHITTON POLICE STATION,OPERATIONAL,10-12 GOGELDRIE STREET,WHITTON,NEW SOUTH WALES,2705,NSW POLICE FORCE,,NSW POLICE FORCE,,,,,-34.520057,146.182189,,,GANSW717671344,10-12 GOGELDRIE STREET,1,2705,WHITTON,31,-34.52010027,146.18185987
4455,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WIANGAREE,OPERATIONAL,,WIANGAREE,NEW SOUTH WALES,2474,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-28.510497385,152.96290562,,,GANSW717543704,7 GLEESON STREET,1,2474,WIANGAREE,11,-28.51058319,152.96285094
4456,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,HAWKESBURY,OPERATIONAL,,WILBERFORCE,NEW SOUTH WALES,2756,HTTP://SES.NSW.GOV.AU,,HTTP://SES.NSW.GOV.AU,,,,,-33.55289,150.82893,,,GANSW716860919,66 KURMOND ROAD,0,2756,WILBERFORCE,42,-33.55296579,150.82936819
4457,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WILBERFORCE,OPERATIONAL,,WILBERFORCE,NEW SOUTH WALES,2756,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-33.558327387,150.83887674,,,GANSW706307389,8 MACQUARIE ROAD,1,2756,WILBERFORCE,31,-33.55859314,150.83898856
4458,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WILCANNIA,OPERATIONAL,,WILCANNIA,NEW SOUTH WALES,2836,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-31.561692602,143.37506572,,,GANSW717964606,84 REID STREET,1,2836,WILCANNIA,3,-31.56167345,143.37504855
4459,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,WILCANNIA,OPERATIONAL,,WILCANNIA,NEW SOUTH WALES,2836,HTTP://SES.NSW.GOV.AU,,HTTP://SES.NSW.GOV.AU,,,,,-31.5616,143.37511,,,GANSW706324237,82 REID STREET,1,2836,WILCANNIA,20,-31.56142369,143.37506686
4460,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,WILCANNIA POLICE STATION,OPERATIONAL,LOT 8 REID STREET,WILCANNIA,NEW SOUTH WALES,2836,NSW POLICE FORCE,,NSW POLICE FORCE,,,,,-31.560898,143.375914,,,GANSW718036715,70-72 REID STREET,2,2836,WILCANNIA,11,-31.56080422,143.3758891
4461,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WILLAWARRIN,OPERATIONAL,,WILLAWARRIN,NEW SOUTH WALES,2440,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-30.925649094,152.62177729,,,GANSW719891249,114 MAIN STREET,1,2440,WILLAWARRIN,16,-30.92577369,152.62170047
4462,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WILLIGOBUNG,OPERATIONAL,,WILLIGOBUNG,NEW SOUTH WALES,2653,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-35.674878162,148.04745699,,,GANSW718306148,1284 BATLOW ROAD,0,2653,WILLIGOBUNG,13,-35.67499227,148.04746755
4463,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,WILLOW TREE POLICE STATION,OPERATIONAL,HENRY STREET & CADELL STREET,WILLOW TREE,NEW SOUTH WALES,2339,NSW POLICE FORCE,,NSW POLICE FORCE,,,,,-31.646409,150.724572,,,GANSW712083270,9 CADELL STREET,2,2339,WILLOW TREE,17,-31.64626087,150.72459772
4464,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WILLOW TREE,OPERATIONAL,,WILLOW TREE,NEW SOUTH WALES,2339,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-31.647859798,150.72633674,,,GANSW718243151,32 NEW ENGLAND HIGHWAY,2,2339,WILLOW TREE,31,-31.64788256,150.72665747
4465,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WILTON,OPERATIONAL,59 ALMOND ST,WILTON,NEW SOUTH WALES,2571,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-34.238005577,150.69734222,,,GANSW706301651,59 ALMOND STREET,2,2571,WILTON,14,-34.23802929,150.69719477
4466,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,WINDELLAMA,OPERATIONAL,,WINDELLAMA,NEW SOUTH WALES,2580,HTTP://SES.NSW.GOV.AU,,HTTP://SES.NSW.GOV.AU,,,,,-35.022619997,149.87404246,,,GANSW706304991,3444 OALLEN FORD ROAD,1,2580,WINDELLAMA,29,-35.0225836,149.87373141
4467,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,WINDSOR POLICE STATION,OPERATIONAL,13 MILEHAM STREET,WINDSOR,NEW SOUTH WALES,2756,NSW POLICE FORCE,,NSW POLICE FORCE,,,,,-33.61231,150.816521,,,GANSW718055530,13 MILEHAM STREET,1,2756,WINDSOR,25,-33.61215538,150.81632228
4468,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WINGELLO,OPERATIONAL,,WINGELLO,NEW SOUTH WALES,2579,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-34.692489613,150.15877006,,,GANSW718287075,53-55 RAILWAY PARADE,1,2579,WINGELLO,29,-34.6926944,150.15896287
4469,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WINGEN,OPERATIONAL,,WINGEN,NEW SOUTH WALES,2337,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-31.894529326,150.87681944,,,GANSW720390623,7 MADELINE STREET,2,2337,WINGEN,31,-31.89435443,150.87707475
4470,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,WINGHAM POLICE STATION,OPERATIONAL,6 FARQUHAR STREET,WINGHAM,NEW SOUTH WALES,2429,NSW POLICE FORCE,,NSW POLICE FORCE,,,,,-31.87095,152.37507,,,GANSW706318085,6 FARQUHAR STREET,2,2429,WINGHAM,50,-31.87139618,152.37509591
4471,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",METRO FIRE FACILITY,WINGHAM,OPERATIONAL,22 FARQUHAR STREET,WINGHAM,NEW SOUTH WALES,2429,FIRE & RESCUE NSW,,FIRE & RESCUE NSW,,,,,-31.870558,152.37239,,,GANSW706318096,22 FARQUHAR STREET,2,2429,WINGHAM,7,-31.87061976,152.37236575
4472,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,WINGHAM,OPERATIONAL,,WINGHAM,NEW SOUTH WALES,2429,HTTP://SES.NSW.GOV.AU,,HTTP://SES.NSW.GOV.AU,,,,,-31.86699,152.37092,,,GANSW720605310,45 COMBINED STREET,0,2429,WINGHAM,33,-31.86669746,152.37088397
4473,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WINMALEE,OPERATIONAL,,WINMALEE,NEW SOUTH WALES,2777,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-33.67290121,150.61744487,,,GANSW718132280,502 HAWKESBURY ROAD,1,2777,WINMALEE,8,-33.67283323,150.61742672
4474,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WEST WIRRINYA,OPERATIONAL,,WIRRINYA,NEW SOUTH WALES,2871,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-33.666471247,147.63927309,,GREENLANES,GANSW706346566,639 BEWLEYS ROAD,2,2871,WIRRINYA,65,-33.66693793,147.63884374
4475,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WISEMANS FERRY,OPERATIONAL,,WISEMANS FERRY,NEW SOUTH WALES,2775,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-33.385250584,150.98647328,,,GANSW718729621,5561 OLD NORTHERN ROAD,2,2775,WISEMANS FERRY,3,-33.38523445,150.98649433
4476,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,WISEMANS FERRY POLICE STATION,OPERATIONAL,OLD NORTHERN ROAD & RIVER ROAD,WISEMANS FERRY,NEW SOUTH WALES,2775,NSW POLICE FORCE,,NSW POLICE FORCE,,,,,-33.386409,150.984898,,POLICE STATION,GANSW715651730,3031 RIVER ROAD,2,2775,WISEMANS FERRY,2,-33.38641457,150.98491312
4477,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,LOWER MACDONALD,OPERATIONAL,,WISEMANS FERRY,NEW SOUTH WALES,2775,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-33.368236275,150.97758762,,,GANSW707684241,102 SETTLERS ROAD,1,2775,WISEMANS FERRY,18,-33.36810596,150.97747818
4478,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WITTITRIN,OPERATIONAL,,WITTITRIN,NEW SOUTH WALES,2440,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-31.097011461,152.62879466,,,GANSW706329627,16 DAVIS ROAD,1,2440,WITTITRIN,17,-31.09687729,152.62870898
4479,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,COOKS GAP (WOLLAR),OPERATIONAL,,WOLLAR,NEW SOUTH WALES,2850,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-32.360434417,149.95071368,,,GANSW718400005,8 BARNETT STREET,1,2850,WOLLAR,17,-32.36028194,149.95067455
4480,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,WOLLOMBI POLICE STATION,OPERATIONAL,2888 WOLLOMBI ROAD,WOLLOMBI,NEW SOUTH WALES,2325,NSW POLICE FORCE,,NSW POLICE FORCE,,,,,-32.937828,151.140843,,,GANSW716430556,2888 WOLLOMBI ROAD,2,2325,WOLLOMBI,29,-32.93765842,151.14108059
4481,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WOLLOMBI,OPERATIONAL,,WOLLOMBI,NEW SOUTH WALES,2325,RURAL FIRE SERVICE,,RURAL FIRE SERVICE,,,,,-32.935132761,151.14720651,,,GANSW717351411,2810 WOLLOMBI ROAD,1,2325,WOLLOMBI,1,-32.93513934,151.14719737
